numero_pedido;quantidade_pedida; preco_unitario ;numero_linha_pedido;valor_venda;data_pedido;status_pedido;trimestre;mes;ano;linha_produto;preco_sugerido;codigo_produto;nome_cliente;telefone;endereco_1;endereco_2;cidade;estado;cep;pais;territorio;sobrenome_contato;nome_contato;porte_negocio
10246;22,00; R$ 1.000,00 ;3;R$ 292.842,00;05/05/2004;Enviado;2;5;2004;Caminhões e Ônibus;115;S50_1392;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10259;29,00; R$ 1.000,00 ;2;R$ 305.457,00;15/06/2004;Enviado;2;6;2004;Caminhões e Ônibus;115;S50_1392;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Médio
10271;34,00; R$ 9.839,00 ;3;R$ 334.526,00;20/07/2004;Enviado;3;7;2004;Caminhões e Ônibus;115;S50_1392;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Médio
10282;38,00; R$ 1.000,00 ;12;R$ 431.072,00;20/08/2004;Enviado;3;8;2004;Caminhões e Ônibus;115;S50_1392;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Médio
10292;41,00; R$ 1.000,00 ;6;R$ 498.314,00;08/09/2004;Enviado;3;9;2004;Caminhões e Ônibus;115;S50_1392;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;EUA;;Yu;Kwai;Médio
10305;42,00; R$ 1.000,00 ;3;R$ 461.832,00;13/10/2004;Enviado;4;10;2004;Caminhões e Ônibus;115;S50_1392;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;EUA;;Hernandez;Marta;Médio
10314;28,00; R$ 1.000,00 ;12;R$ 340.312,00;22/10/2004;Enviado;4;10;2004;Caminhões e Ônibus;115;S50_1392;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Médio
10325;38,00; R$ 1.000,00 ;4;R$ 519.042,00;05/11/2004;Enviado;4;11;2004;Caminhões e Ônibus;115;S50_1392;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Médio
10336;23,00; R$ 1.000,00 ;8;R$ 314.157,00;20/11/2004;Enviado;4;11;2004;Caminhões e Ônibus;115;S50_1392;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;França;EMEA;Bertrand;Marie;Médio
10350;31,00; R$ 714,00 ;8;R$ 22.134,00;02/12/2004;Enviado;4;12;2004;Caminhões e Ônibus;115;S50_1392;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10359;46,00; R$ 1.000,00 ;2;R$ 48.967,00;15/12/2004;Enviado;4;12;2004;Caminhões e Ônibus;115;S50_1392;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;França;EMEA;Henriot;Paul;Médio
10371;48,00; R$ 5.655,00 ;10;R$ 27.144,00;23/01/2005;Enviado;1;1;2005;Caminhões e Ônibus;115;S50_1392;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10383;29,00; R$ 1.000,00 ;13;R$ 308.705,00;22/02/2005;Enviado;1;2;2005;Caminhões e Ônibus;115;S50_1392;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10395;46,00; R$ 1.000,00 ;4;R$ 569.296,00;17/03/2005;Enviado;1;3;2005;Caminhões e Ônibus;115;S50_1392;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;França;EMEA;Da Cunha;Daniel;Médio
10412;26,00; R$ 1.000,00 ;3;R$ 346.086,00;03/05/2005;Enviado;2;5;2005;Caminhões e Ônibus;115;S50_1392;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10425;18,00; R$ 1.000,00 ;2;R$ 189.594,00;31/05/2005;In Process;2;5;2005;Caminhões e Ônibus;115;S50_1392;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;França;EMEA;Labrune;Janine;Pequeno
10104;32,00; R$ 5.331,00 ;2;R$ 170.592,00;31/01/2003;Enviado;1;1;2003;Trens;58;S50_1514;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10117;21,00; R$ 4.921,00 ;11;R$ 103.341,00;16/04/2003;Enviado;2;4;2003;Trens;58;S50_1514;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Pequeno
10127;46,00; R$ 6.912,00 ;4;R$ 317.952,00;03/06/2003;Enviado;2;6;2003;Trens;58;S50_1514;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;EUA;;Young;Jeff;Médio
10142;42,00; R$ 4.979,00 ;14;R$ 209.118,00;08/08/2003;Enviado;3;8;2003;Trens;58;S50_1514;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10153;31,00; R$ 5.741,00 ;13;R$ 177.971,00;28/09/2003;Enviado;3;9;2003;Trens;58;S50_1514;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10165;38,00; R$ 6.678,00 ;5;R$ 253.764,00;22/10/2003;Enviado;4;10;2003;Trens;58;S50_1514;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Pequeno
10176;38,00; R$ 6.444,00 ;4;R$ 244.872,00;06/11/2003;Enviado;4;11;2003;Trens;58;S50_1514;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Pequeno
10185;20,00; R$ 4.862,00 ;15;R$ 9.724,00;14/11/2003;Enviado;4;11;2003;Trens;58;S50_1514;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;EUA;;Tam;Wing C;Pequeno
10196;46,00; R$ 6.209,00 ;7;R$ 285.614,00;26/11/2003;Enviado;4;11;2003;Trens;58;S50_1514;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;EUA;;Murphy;Leslie;Pequeno
10208;30,00; R$ 6.561,00 ;15;R$ 19.683,00;02/01/2004;Enviado;1;1;2004;Trens;58;S50_1514;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;França;EMEA;Saveley;Mary;Pequeno
10220;30,00; R$ 6.854,00 ;4;R$ 20.562,00;12/02/2004;Enviado;1;2;2004;Trens;58;S50_1514;Clover Collections, Co.;+353 1862 1555;25 Maiden Lane;Floor No. 4;Dublin;;2;Ireland;EMEA;Cassidy;Dean;Pequeno
10230;43,00; R$ 5.214,00 ;2;R$ 224.202,00;15/03/2004;Enviado;1;3;2004;Trens;58;S50_1514;Blauer See Auto, Co.;+49 69 66 90 2555;Lyonerstr. 34;;Frankfurt;;60528;Alemanha;EMEA;Keitel;Roland;Pequeno
10247;49,00; R$ 6.385,00 ;4;R$ 312.865,00;05/05/2004;Enviado;2;5;2004;Trens;58;S50_1514;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Médio
10272;43,00; R$ 5.682,00 ;4;R$ 244.326,00;20/07/2004;Enviado;3;7;2004;Trens;58;S50_1514;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;EUA;;Yu;Kyung;Pequeno
10282;37,00; R$ 6.678,00 ;7;R$ 247.086,00;20/08/2004;Enviado;3;8;2004;Trens;58;S50_1514;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10292;35,00; R$ 5.507,00 ;1;R$ 192.745,00;08/09/2004;Enviado;3;9;2004;Trens;58;S50_1514;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;EUA;;Yu;Kwai;Pequeno
10306;34,00; R$ 6.034,00 ;15;R$ 205.156,00;14/10/2004;Enviado;4;10;2004;Trens;58;S50_1514;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;Reino Unido;EMEA;Ashworth;Victoria;Pequeno
10314;38,00; R$ 6.151,00 ;7;R$ 233.738,00;22/10/2004;Enviado;4;10;2004;Trens;58;S50_1514;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Pequeno
10325;44,00; R$ 1.000,00 ;7;R$ 593.296,00;05/11/2004;Enviado;4;11;2004;Trens;58;S50_1514;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Médio
10337;21,00; R$ 1.000,00 ;6;R$ 229.677,00;21/11/2004;Enviado;4;11;2004;Trens;58;S50_1514;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;EUA;;Hernandez;Maria;Pequeno
10350;44,00; R$ 1.000,00 ;17;R$ 649.088,00;02/12/2004;Enviado;4;12;2004;Trens;58;S50_1514;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10359;25,00; R$ 6.493,00 ;4;R$ 162.325,00;15/12/2004;Enviado;4;12;2004;Trens;58;S50_1514;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;França;EMEA;Henriot;Paul;Pequeno
10372;24,00; R$ 5.858,00 ;9;R$ 140.592,00;26/01/2005;Enviado;1;1;2005;Trens;58;S50_1514;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Pequeno
10383;38,00; R$ 6.006,00 ;10;R$ 228.228,00;22/02/2005;Enviado;1;2;2005;Trens;58;S50_1514;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10395;45,00; R$ 1.000,00 ;3;R$ 897.705,00;17/03/2005;Enviado;1;3;2005;Trens;58;S50_1514;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;França;EMEA;Da Cunha;Daniel;Grande
10413;51,00; R$ 6.385,00 ;4;R$ 325.635,00;05/05/2005;Enviado;2;5;2005;Trens;58;S50_1514;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;EUA;;King;Julie;Médio
10108;34,00; R$ 8.299,00 ;14;R$ 282.166,00;03/03/2003;Enviado;1;3;2003;Motocicletas;81;S50_4713;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Pequeno
10121;44,00; R$ 7.485,00 ;1;R$ 32.934,00;07/05/2003;Enviado;2;5;2003;Motocicletas;81;S50_4713;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;França;EMEA;Henriot;Paul;Médio
10135;44,00; R$ 960,00 ;15;R$ 42.240,00;02/07/2003;Enviado;3;7;2003;Motocicletas;81;S50_4713;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Médio
10145;38,00; R$ 8.136,00 ;2;R$ 309.168,00;25/08/2003;Enviado;3;8;2003;Motocicletas;81;S50_4713;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;EUA;;Young;Julie;Médio
10159;31,00; R$ 716,00 ;10;R$ 22.196,00;10/10/2003;Enviado;4;10;2003;Motocicletas;81;S50_4713;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;EUA;;Brown;Julie;Pequeno
10169;48,00; R$ 8.055,00 ;10;R$ 38.664,00;04/11/2003;Enviado;4;11;2003;Motocicletas;81;S50_4713;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Austrália;APAC;O'Hara;Anna;Médio
10180;21,00; R$ 9.356,00 ;5;R$ 196.476,00;11/11/2003;Enviado;4;11;2003;Motocicletas;81;S50_4713;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;França;EMEA;Rance;Martine;Pequeno
10190;40,00; R$ 6.672,00 ;2;R$ 26.688,00;19/11/2003;Enviado;4;11;2003;Motocicletas;81;S50_4713;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10211;40,00; R$ 8.055,00 ;10;R$ 32.220,00;15/01/2004;Enviado;1;1;2004;Motocicletas;81;S50_4713;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;França;EMEA;Perrier;Dominique;Médio
10224;50,00; R$ 7.729,00 ;3;R$ 38.645,00;21/02/2004;Enviado;1;2;2004;Motocicletas;81;S50_4713;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;França;EMEA;Rance;Martine;Médio
10237;20,00; R$ 6.834,00 ;3;R$ 13.668,00;05/04/2004;Enviado;2;4;2004;Motocicletas;81;S50_4713;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;EUA;;Frick;Michael;Pequeno
10252;48,00; R$ 7.241,00 ;7;R$ 347.568,00;26/05/2004;Enviado;2;5;2004;Motocicletas;81;S50_4713;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;França;EMEA;Perrier;Dominique;Médio
10264;47,00; R$ 895,00 ;5;R$ 42.065,00;30/06/2004;Enviado;2;6;2004;Motocicletas;81;S50_4713;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;EUA;;Yoshido;Juri;Médio
10276;21,00; R$ 7.078,00 ;11;R$ 148.638,00;02/08/2004;Enviado;3;8;2004;Motocicletas;81;S50_4713;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;EUA;;Barajas;Miguel;Pequeno
10285;39,00; R$ 7.892,00 ;2;R$ 307.788,00;27/08/2004;Enviado;3;8;2004;Motocicletas;81;S50_4713;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;EUA;;Hernandez;Marta;Médio
10299;44,00; R$ 8.055,00 ;5;R$ 35.442,00;30/09/2004;Enviado;3;9;2004;Motocicletas;81;S50_4713;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Médio
10309;28,00; R$ 8.868,00 ;1;R$ 248.304,00;15/10/2004;Enviado;4;10;2004;Motocicletas;81;S50_4713;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Pequeno
10319;45,00; R$ 7.729,00 ;6;R$ 347.805,00;03/11/2004;Enviado;4;11;2004;Motocicletas;81;S50_4713;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;EUA;;Kuo;Kee;Médio
10331;20,00; R$ 1.000,00 ;5;R$ 36.578,00;17/11/2004;Enviado;4;11;2004;Motocicletas;81;S50_4713;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;EUA;;Hernandez;Rosa;Médio
10341;38,00; R$ 1.000,00 ;3;R$ 468.236,00;24/11/2004;Enviado;4;11;2004;Motocicletas;81;S50_4713;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Médio
10356;26,00; R$ 1.000,00 ;4;R$ 39.377,00;09/12/2004;Enviado;4;12;2004;Motocicletas;81;S50_4713;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;França;EMEA;Da Cunha;Daniel;Médio
10365;44,00; R$ 1.000,00 ;2;R$ 498.432,00;07/01/2005;Enviado;1;1;2005;Motocicletas;81;S50_4713;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;EUA;;Tam;Wing C;Médio
10375;49,00; R$ 1.000,00 ;8;R$ 540.666,00;03/02/2005;Enviado;1;2;2005;Motocicletas;81;S50_4713;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;França;EMEA;Labrune;Janine;Médio
10390;22,00; R$ 1.000,00 ;13;R$ 349.118,00;04/03/2005;Enviado;1;3;2005;Motocicletas;81;S50_4713;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Médio
10403;31,00; R$ 6.834,00 ;3;R$ 211.854,00;08/04/2005;Enviado;2;4;2005;Motocicletas;81;S50_4713;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;Reino Unido;EMEA;Devon;Elizabeth;Pequeno
10105;41,00; R$ 7.067,00 ;5;R$ 289.747,00;11/02/2003;Enviado;1;2;2003;Navios;66;S700_1138;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Pequeno
10119;25,00; R$ 7.667,00 ;14;R$ 191.675,00;28/04/2003;Enviado;2;4;2003;Navios;66;S700_1138;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Pequeno
10129;31,00; R$ 600,00 ;5;R$ 18.600,00;12/06/2003;Enviado;2;6;2003;Navios;66;S700_1138;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;Reino Unido;EMEA;Brown;Ann;Pequeno
10142;41,00; R$ 640,00 ;2;R$ 26.240,00;08/08/2003;Enviado;3;8;2003;Navios;66;S700_1138;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10153;43,00; R$ 6.467,00 ;1;R$ 278.081,00;28/09/2003;Enviado;3;9;2003;Navios;66;S700_1138;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10167;43,00; R$ 7.534,00 ;12;R$ 323.962,00;23/10/2003;Cancelado;4;10;2003;Navios;66;S700_1138;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Médio
10177;24,00; R$ 760,00 ;3;R$ 18.240,00;07/11/2003;Enviado;4;11;2003;Navios;66;S700_1138;CAF Imports;+34 913 728 555;Merchants House, 27-30 Merchant's Quay;;Madrid;;28023;Spain;EMEA;Fernandez;Jesus;Pequeno
10185;21,00; R$ 540,00 ;3;R$ 11.340,00;14/11/2003;Enviado;4;11;2003;Navios;66;S700_1138;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;EUA;;Tam;Wing C;Pequeno
10197;23,00; R$ 6.467,00 ;9;R$ 148.741,00;26/11/2003;Enviado;4;11;2003;Navios;66;S700_1138;Enaco Distributors;(93) 203 4555;Rambla de Catalu�a, 23;;Barcelona;;8022;Spain;EMEA;Saavedra;Eduardo;Pequeno
10208;38,00; R$ 7.467,00 ;3;R$ 283.746,00;02/01/2004;Enviado;1;1;2004;Navios;66;S700_1138;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;França;EMEA;Saveley;Mary;Pequeno
10222;31,00; R$ 6.267,00 ;15;R$ 194.277,00;19/02/2004;Enviado;1;2;2004;Navios;66;S700_1138;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;EUA;;Thompson;Valarie;Pequeno
10233;36,00; R$ 7.067,00 ;3;R$ 254.412,00;29/03/2004;Enviado;1;3;2004;Navios;66;S700_1138;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;EUA;;Brown;William;Pequeno
10248;36,00; R$ 7.134,00 ;6;R$ 256.824,00;07/05/2004;Cancelado;2;5;2004;Navios;66;S700_1138;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;EUA;;Yu;Kwai;Pequeno
10261;34,00; R$ 620,00 ;4;R$ 21.080,00;17/06/2004;Enviado;2;6;2004;Navios;66;S700_1138;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canadá;;Fresnisre;Jean;Pequeno
10273;21,00; R$ 6.534,00 ;7;R$ 137.214,00;21/07/2004;Enviado;3;7;2004;Navios;66;S700_1138;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Pequeno
10283;45,00; R$ 7.867,00 ;9;R$ 354.015,00;20/08/2004;Enviado;3;8;2004;Navios;66;S700_1138;Royal Canadian Collectables, Ltd.;(604) 555-4555;23 Tsawassen Blvd.;;Tsawassen;BC;T2F 8M4;Canadá;;Lincoln;Elizabeth;Médio
10295;26,00; R$ 7.534,00 ;4;R$ 195.884,00;10/09/2004;Enviado;3;9;2004;Navios;66;S700_1138;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;EUA;;Yoshido;Juri;Pequeno
10306;50,00; R$ 540,00 ;3;R$ 27.000,00;14/10/2004;Enviado;4;10;2004;Navios;66;S700_1138;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;Reino Unido;EMEA;Ashworth;Victoria;Pequeno
10315;41,00; R$ 620,00 ;2;R$ 25.420,00;29/10/2004;Enviado;4;10;2004;Navios;66;S700_1138;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;França;EMEA;Labrune;Janine;Pequeno
10326;39,00; R$ 600,00 ;1;R$ 23.400,00;09/11/2004;Enviado;4;11;2004;Navios;66;S700_1138;Volvo Model Replicas, Co;0921-12 3555;Berguvsv�gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Pequeno
10339;22,00; R$ 1.000,00 ;5;R$ 281.644,00;23/11/2004;Enviado;4;11;2004;Navios;66;S700_1138;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Pequeno
10350;46,00; R$ 7.667,00 ;11;R$ 352.682,00;02/12/2004;Enviado;4;12;2004;Navios;66;S700_1138;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10373;44,00; R$ 1.000,00 ;14;R$ 462.792,00;31/01/2005;Enviado;1;1;2005;Navios;66;S700_1138;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Médio
10385;25,00; R$ 7.734,00 ;1;R$ 19.335,00;28/02/2005;Enviado;1;2;2005;Navios;66;S700_1138;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10396;39,00; R$ 6.667,00 ;1;R$ 260.013,00;23/03/2005;Enviado;1;3;2005;Navios;66;S700_1138;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10414;37,00; R$ 7.134,00 ;6;R$ 263.958,00;06/05/2005;Em Espera;2;5;2005;Navios;66;S700_1138;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;EUA;;Yoshido;Juri;Pequeno
10106;31,00; R$ 1.000,00 ;7;R$ 331.297,00;17/02/2003;Enviado;1;2;2003;Aviões;91;S700_1691;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Médio
10120;47,00; R$ 8.221,00 ;13;R$ 386.387,00;29/04/2003;Enviado;2;4;2003;Aviões;91;S700_1691;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Austrália;APAC;Ferguson;Peter;Médio
10133;24,00; R$ 7.764,00 ;8;R$ 186.336,00;27/06/2003;Enviado;2;6;2003;Aviões;91;S700_1691;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10143;36,00; R$ 1.000,00 ;2;R$ 394.596,00;10/08/2003;Enviado;3;8;2003;Aviões;91;S700_1691;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;EUA;;Tam;Wing C;Médio
10156;48,00; R$ 1.000,00 ;2;R$ 495.408,00;08/10/2003;Enviado;4;10;2003;Aviões;91;S700_1691;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10168;28,00; R$ 9.865,00 ;14;R$ 27.622,00;28/10/2003;Enviado;4;10;2003;Aviões;91;S700_1691;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;EUA;;Hirano;Juri;Pequeno
10199;48,00; R$ 8.312,00 ;2;R$ 398.976,00;01/12/2003;Enviado;4;12;2003;Aviões;91;S700_1691;West Coast Collectables Co.;3105553722;3675 Furth Circle;;Burbank;CA;94019;EUA;;Thompson;Steve;Médio
10210;21,00; R$ 7.855,00 ;12;R$ 164.955,00;12/01/2004;Enviado;1;1;2004;Aviões;91;S700_1691;Osaka Souveniers Co.;+81 06 6342 5555;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;;Osaka;Osaka;530-0003;Japan;Japan;Kentary;Mory;Pequeno
10223;25,00; R$ 1.000,00 ;14;R$ 253.475,00;20/02/2004;Enviado;1;2;2004;Aviões;91;S700_1691;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Austrália;APAC;Ferguson;Peter;Pequeno
10235;25,00; R$ 1.000,00 ;8;R$ 258.025,00;02/04/2004;Enviado;2;4;2004;Aviões;91;S700_1691;Royal Canadian Collectables, Ltd.;(604) 555-4555;23 Tsawassen Blvd.;;Tsawassen;BC;T2F 8M4;Canadá;;Lincoln;Elizabeth;Pequeno
10250;31,00; R$ 9.134,00 ;9;R$ 283.154,00;11/05/2004;Enviado;2;5;2004;Aviões;91;S700_1691;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;EUA;;Frick;Sue;Pequeno
10262;40,00; R$ 8.403,00 ;4;R$ 33.612,00;24/06/2004;Cancelado;2;6;2004;Aviões;91;S700_1691;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10275;32,00; R$ 8.951,00 ;14;R$ 286.432,00;23/07/2004;Enviado;3;7;2004;Aviões;91;S700_1691;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;França;EMEA;Labrune;Janine;Pequeno
